4 , 148 , 153 , false
4 , 149 , 154 , false
4 , 150 , 155 , false
4 , 157 , 162 , false
4 , 158 , 163 , false
4 , 159 , 164 , false
4 , 160 , 165 , false
4 , 161 , 166 , false
4 , 167 , 172 , false
4 , 168 , 173 , false
5 , 38 , 43 , false
5 , 39 , 44 , false
5 , 40 , 45 , false
5 , 41 , 46 , false
5 , 42 , 47 , false
5 , 44 , 49 , false
5 , 45 , 50 , false
5 , 46 , 51 , false
5 , 47 , 52 , false
5 , 55 , 60 , false
5 , 56 , 61 , false
5 , 57 , 62 , false
5 , 58 , 63 , false
5 , 59 , 64 , false
5 , 61 , 66 , false
5 , 62 , 67 , false
5 , 63 , 68 , false
5 , 64 , 69 , false
5 , 65 , 70 , false
5 , 66 , 71 , false
5 , 67 , 72 , false
5 , 68 , 73 , false
5 , 69 , 74 , false
5 , 70 , 75 , false
5 , 71 , 76 , false
5 , 72 , 77 , false
5 , 73 , 78 , false
5 , 74 , 79 , false
5 , 75 , 80 , false
5 , 76 , 81 , false
5 , 77 , 82 , false
5 , 99 , 104 , false
5 , 100 , 105 , false
5 , 101 , 106 , false
5 , 102 , 107 , false
5 , 103 , 108 , false
5 , 107 , 112 , false
5 , 108 , 113 , false
5 , 109 , 114 , false
5 , 110 , 115 , false
5 , 111 , 116 , false
5 , 112 , 117 , false
5 , 113 , 118 , false
5 , 114 , 119 , false
5 , 115 , 120 , false
5 , 116 , 121 , false
5 , 117 , 122 , false
5 , 118 , 123 , false
5 , 119 , 124 , false
5 , 120 , 125 , false
5 , 126 , 131 , false
5 , 127 , 132 , false
5 , 128 , 133 , false
5 , 129 , 134 , false
5 , 130 , 135 , false
5 , 131 , 136 , false
5 , 132 , 137 , false
5 , 133 , 138 , false
5 , 134 , 139 , false
5 , 135 , 140 , false
5 , 136 , 141 , false
5 , 137 , 142 , false
5 , 138 , 143 , false
5 , 139 , 144 , false
5 , 140 , 145 , false
5 , 141 , 146 , false
5 , 142 , 147 , false
5 , 143 , 148 , false
5 , 150 , 155 , false
5 , 151 , 156 , false
5 , 159 , 164 , false
5 , 160 , 165 , false
5 , 161 , 166 , false
5 , 162 , 167 , false
5 , 163 , 168 , false
5 , 164 , 169 , false
5 , 165 , 170 , false
5 , 166 , 171 , false
6 , 49 , 54 , false
6 , 50 , 55 , false
6 , 51 , 56 , false
6 , 52 , 57 , false
6 , 53 , 58 , false
6 , 54 , 59 , false
6 , 55 , 60 , false
6 , 57 , 62 , false
6 , 72 , 77 , false
6 , 73 , 78 , false
6 , 74 , 79 , false
6 , 75 , 80 , false
6 , 76 , 81 , false
6 , 77 , 82 , false
6 , 78 , 83 , false
6 , 79 , 84 , false
6 , 80 , 85 , false
6 , 81 , 86 , false
6 , 82 , 87 , false
6 , 83 , 88 , false
6 , 84 , 89 , false
6 , 85 , 90 , false
6 , 86 , 91 , false
6 , 87 , 92 , false
6 , 88 , 93 , false
6 , 89 , 94 , false
6 , 90 , 95 , false
6 , 91 , 96 , false
6 , 92 , 97 , false
6 , 93 , 98 , false
6 , 94 , 99 , false
6 , 95 , 100 , false
6 , 96 , 101 , false
6 , 101 , 106 , false
6 , 102 , 107 , false
6 , 103 , 108 , false
6 , 104 , 109 , false
6 , 105 , 110 , false
6 , 106 , 111 , false
6 , 107 , 112 , false
6 , 108 , 113 , false
6 , 109 , 114 , false
6 , 110 , 115 , false
6 , 111 , 116 , false
6 , 115 , 120 , false
6 , 117 , 122 , false
6 , 118 , 123 , false
6 , 119 , 124 , false
6 , 120 , 125 , false
6 , 121 , 126 , false
6 , 122 , 127 , false
6 , 123 , 128 , false
6 , 124 , 129 , false
6 , 130 , 135 , false
6 , 131 , 136 , false
6 , 132 , 137 , false
6 , 133 , 138 , false
6 , 134 , 139 , false
6 , 136 , 141 , false
6 , 147 , 152 , false
6 , 148 , 153 , false
6 , 149 , 154 , false
6 , 150 , 155 , false
6 , 151 , 156 , false
6 , 152 , 157 , false
6 , 160 , 165 , false
6 , 161 , 166 , false
6 , 162 , 167 , false
6 , 163 , 168 , false
6 , 164 , 169 , false
7 , 25 , 30 , false
7 , 27 , 32 , false
7 , 28 , 33 , false
7 , 32 , 37 , false
7 , 33 , 38 , false
7 , 34 , 39 , false
7 , 35 , 40 , false
7 , 36 , 41 , false
7 , 37 , 42 , false
7 , 38 , 43 , false
7 , 39 , 44 , false
7 , 40 , 45 , false
7 , 47 , 52 , false
7 , 48 , 53 , false
7 , 49 , 54 , false
7 , 50 , 55 , false
7 , 51 , 56 , false
7 , 66 , 71 , false
7 , 67 , 72 , false
7 , 68 , 73 , false
7 , 69 , 74 , false
7 , 70 , 75 , false
7 , 71 , 76 , false
7 , 72 , 77 , false
7 , 73 , 78 , false
7 , 74 , 79 , false
7 , 75 , 80 , false
7 , 76 , 81 , false
7 , 77 , 82 , false
7 , 78 , 83 , false
7 , 79 , 84 , false
7 , 80 , 85 , false
7 , 86 , 91 , false
7 , 87 , 92 , false
7 , 88 , 93 , false
7 , 89 , 94 , false
7 , 94 , 99 , false
7 , 95 , 100 , false
7 , 96 , 101 , false
7 , 97 , 102 , false
7 , 98 , 103 , false
7 , 99 , 104 , false
7 , 100 , 105 , false
7 , 101 , 106 , false
7 , 102 , 107 , false
7 , 105 , 110 , false
7 , 106 , 111 , false
7 , 107 , 112 , false
7 , 108 , 113 , false
7 , 109 , 114 , false
7 , 110 , 115 , false
7 , 111 , 116 , false
7 , 112 , 117 , false
7 , 117 , 122 , false
7 , 118 , 123 , false
7 , 119 , 124 , false
7 , 120 , 125 , false
7 , 121 , 126 , false
7 , 122 , 127 , false
7 , 123 , 128 , false
7 , 124 , 129 , false
7 , 125 , 130 , false
7 , 126 , 131 , false
7 , 127 , 132 , false
7 , 128 , 133 , false
7 , 129 , 134 , false
7 , 137 , 142 , false
8 , 3 , 8 , false
8 , 11 , 16 , false
8 , 16 , 21 , false
8 , 17 , 22 , false
8 , 18 , 23 , false
8 , 19 , 24 , false
8 , 20 , 25 , false
8 , 24 , 29 , false
8 , 25 , 30 , false
8 , 26 , 31 , false
8 , 27 , 32 , false
8 , 28 , 33 , false
8 , 29 , 34 , false
8 , 30 , 35 , false
8 , 31 , 36 , false
8 , 32 , 37 , false
8 , 42 , 47 , false
8 , 43 , 48 , false
8 , 44 , 49 , false
8 , 45 , 50 , false
8 , 52 , 57 , false
8 , 53 , 58 , false
8 , 54 , 59 , false
8 , 55 , 60 , false
8 , 56 , 61 , false
8 , 57 , 62 , false
8 , 59 , 64 , false
8 , 60 , 65 , false
8 , 61 , 66 , false
8 , 62 , 67 , false
8 , 63 , 68 , false
8 , 67 , 72 , false
8 , 68 , 73 , false
8 , 69 , 74 , false
8 , 70 , 75 , false
8 , 74 , 79 , false
8 , 75 , 80 , false
8 , 76 , 81 , false
8 , 77 , 82 , false
8 , 78 , 83 , false
8 , 79 , 84 , false
8 , 87 , 92 , false
8 , 88 , 93 , false
8 , 89 , 94 , false
8 , 90 , 95 , false
8 , 91 , 96 , false
8 , 92 , 97 , false
8 , 93 , 98 , false
8 , 94 , 99 , false
8 , 95 , 100 , false
8 , 96 , 101 , false
8 , 97 , 102 , false
8 , 98 , 103 , false
8 , 99 , 104 , false
8 , 111 , 116 , false
8 , 112 , 117 , false
8 , 113 , 118 , false
8 , 114 , 119 , false
8 , 115 , 120 , false
8 , 116 , 121 , false
8 , 117 , 122 , false
8 , 118 , 123 , false
8 , 119 , 124 , false
8 , 120 , 125 , false
8 , 121 , 126 , false
8 , 122 , 127 , false
8 , 123 , 128 , false
8 , 141 , 146 , false
8 , 142 , 147 , false
8 , 143 , 148 , false
8 , 144 , 149 , false
8 , 145 , 150 , false
8 , 146 , 151 , false
8 , 147 , 152 , false
8 , 149 , 154 , false
8 , 150 , 155 , false
8 , 164 , 169 , false
9 , 36 , 41 , false
9 , 39 , 44 , false
9 , 40 , 45 , false
9 , 41 , 46 , false
9 , 42 , 47 , false
9 , 43 , 48 , false
9 , 44 , 49 , false
9 , 46 , 51 , false
9 , 52 , 57 , false
9 , 53 , 58 , false
9 , 54 , 59 , false
9 , 55 , 60 , false
9 , 56 , 61 , false
9 , 57 , 62 , false
9 , 58 , 63 , false
9 , 59 , 64 , false
9 , 60 , 65 , false
9 , 65 , 70 , false
9 , 66 , 71 , false
9 , 67 , 72 , false
9 , 68 , 73 , false
9 , 82 , 87 , false
9 , 83 , 88 , false
9 , 84 , 89 , false
9 , 95 , 100 , false
9 , 96 , 101 , false
9 , 97 , 102 , false
9 , 98 , 103 , false
9 , 99 , 104 , false
9 , 100 , 105 , false
9 , 101 , 106 , false
9 , 102 , 107 , false
9 , 106 , 111 , false
9 , 114 , 119 , false
9 , 115 , 120 , false
9 , 116 , 121 , false
9 , 117 , 122 , false
9 , 123 , 128 , false
9 , 131 , 136 , false
9 , 133 , 138 , false
9 , 135 , 140 , false
10 , 40 , 45 , false
10 , 41 , 46 , false
10 , 42 , 47 , false
10 , 43 , 48 , false
10 , 48 , 53 , false
10 , 49 , 54 , false
10 , 55 , 60 , false
10 , 56 , 61 , false
10 , 57 , 62 , false
10 , 58 , 63 , false
10 , 59 , 64 , false
10 , 60 , 65 , false
10 , 61 , 66 , false
10 , 62 , 67 , false
10 , 63 , 68 , false
10 , 64 , 69 , false
10 , 65 , 70 , false
10 , 66 , 71 , false
10 , 67 , 72 , false
10 , 68 , 73 , false
10 , 69 , 74 , false
10 , 70 , 75 , false
10 , 71 , 76 , false
10 , 72 , 77 , false
10 , 74 , 79 , false
10 , 75 , 80 , false
10 , 76 , 81 , false
10 , 77 , 82 , false
10 , 78 , 83 , false
10 , 79 , 84 , false
10 , 80 , 85 , false
10 , 93 , 98 , false
10 , 97 , 102 , false
10 , 99 , 104 , false
10 , 100 , 105 , false
10 , 101 , 106 , false
10 , 102 , 107 , false
10 , 103 , 108 , false
10 , 104 , 109 , false
10 , 105 , 110 , false
10 , 109 , 114 , false
10 , 110 , 115 , false
10 , 111 , 116 , false
10 , 112 , 117 , false
10 , 113 , 118 , false
10 , 115 , 120 , false
10 , 117 , 122 , false
10 , 118 , 123 , false
10 , 119 , 124 , false
10 , 120 , 125 , false
10 , 121 , 126 , false
11 , 11 , 16 , false
11 , 13 , 18 , false
11 , 16 , 21 , false
11 , 17 , 22 , false
11 , 18 , 23 , false
11 , 44 , 49 , false
11 , 45 , 50 , false
11 , 46 , 51 , false
11 , 47 , 52 , false
11 , 48 , 53 , false
11 , 49 , 54 , false
11 , 60 , 65 , false
11 , 64 , 69 , false
11 , 65 , 70 , false
11 , 66 , 71 , false
11 , 67 , 72 , false
11 , 68 , 73 , false
11 , 69 , 74 , false
11 , 83 , 88 , false
11 , 89 , 94 , false
11 , 90 , 95 , false
11 , 91 , 96 , false
11 , 92 , 97 , false
11 , 93 , 98 , false
11 , 94 , 99 , false
11 , 95 , 100 , false
11 , 96 , 101 , false
11 , 97 , 102 , false
11 , 98 , 103 , false
11 , 103 , 108 , false
11 , 104 , 109 , false
11 , 105 , 110 , false
11 , 106 , 111 , false
11 , 107 , 112 , false
11 , 108 , 113 , false
11 , 109 , 114 , false
11 , 110 , 115 , false
11 , 111 , 116 , false
11 , 121 , 126 , false
11 , 122 , 127 , false
11 , 123 , 128 , false
11 , 124 , 129 , false
12 , 48 , 53 , false
12 , 49 , 54 , false
12 , 51 , 56 , false
12 , 52 , 57 , false
12 , 53 , 58 , false
12 , 54 , 59 , false
12 , 55 , 60 , false
12 , 56 , 61 , false
12 , 57 , 62 , false
12 , 58 , 63 , false
12 , 59 , 64 , false
12 , 60 , 65 , false
12 , 61 , 66 , false
12 , 75 , 80 , false
12 , 76 , 81 , false
12 , 77 , 82 , false
12 , 78 , 83 , false
12 , 79 , 84 , false
12 , 85 , 90 , false
12 , 86 , 91 , false
12 , 87 , 92 , false
12 , 88 , 93 , false
12 , 89 , 94 , false
12 , 93 , 98 , false
12 , 94 , 99 , false
12 , 95 , 100 , false
12 , 96 , 101 , false
12 , 97 , 102 , false
12 , 98 , 103 , false
12 , 99 , 104 , false
12 , 100 , 105 , false
12 , 102 , 107 , false
12 , 110 , 115 , false
12 , 113 , 118 , false
12 , 114 , 119 , false
12 , 115 , 120 , false
12 , 116 , 121 , false
12 , 117 , 122 , false
12 , 124 , 129 , false
12 , 125 , 130 , false
12 , 126 , 131 , false
12 , 127 , 132 , false
12 , 128 , 133 , false
12 , 141 , 146 , false
13 , 28 , 33 , false
13 , 29 , 34 , false
13 , 30 , 35 , false
13 , 31 , 36 , false
13 , 48 , 53 , false
13 , 49 , 54 , false
13 , 50 , 55 , false
13 , 51 , 56 , false
13 , 52 , 57 , false
13 , 53 , 58 , false
13 , 54 , 59 , false
13 , 55 , 60 , false
13 , 56 , 61 , false
13 , 57 , 62 , false
13 , 58 , 63 , false
13 , 59 , 64 , false
13 , 60 , 65 , false
13 , 61 , 66 , false
13 , 72 , 77 , false
13 , 74 , 79 , false
13 , 75 , 80 , false
13 , 76 , 81 , false
13 , 77 , 82 , false
13 , 78 , 83 , false
13 , 79 , 84 , false
13 , 80 , 85 , false
13 , 81 , 86 , false
13 , 86 , 91 , false
13 , 87 , 92 , false
13 , 88 , 93 , false
13 , 89 , 94 , false
13 , 90 , 95 , false
13 , 91 , 96 , false
13 , 92 , 97 , false
13 , 97 , 102 , false
13 , 98 , 103 , false
13 , 99 , 104 , false
13 , 100 , 105 , false
14 , 35 , 40 , false
14 , 36 , 41 , false
14 , 37 , 42 , false
14 , 38 , 43 , false
14 , 39 , 44 , false
14 , 40 , 45 , false
14 , 41 , 46 , false
14 , 42 , 47 , false
14 , 43 , 48 , false
14 , 44 , 49 , false
14 , 45 , 50 , false
14 , 46 , 51 , false
14 , 53 , 58 , false
14 , 54 , 59 , false
14 , 55 , 60 , false
14 , 56 , 61 , false
14 , 57 , 62 , false
14 , 58 , 63 , false
14 , 59 , 64 , false
14 , 60 , 65 , false
14 , 61 , 66 , false
14 , 62 , 67 , false
14 , 75 , 80 , false
14 , 76 , 81 , false
14 , 77 , 82 , false
14 , 78 , 83 , false
14 , 79 , 84 , false
14 , 80 , 85 , false
14 , 81 , 86 , false
15 , 44 , 49 , false
15 , 45 , 50 , false
15 , 46 , 51 , false
15 , 47 , 52 , false
15 , 48 , 53 , false
15 , 49 , 54 , false
15 , 50 , 55 , false
15 , 51 , 56 , false
15 , 74 , 79 , false
15 , 75 , 80 , false
15 , 76 , 81 , false
15 , 77 , 82 , false
15 , 78 , 83 , false
16 , 56 , 61 , false
16 , 57 , 62 , false
16 , 58 , 63 , false
16 , 59 , 64 , false
16 , 82 , 87 , false
16 , 83 , 88 , false
16 , 84 , 89 , false
16 , 85 , 90 , false
16 , 86 , 91 , false
16 , 87 , 92 , false
17 , 92 , 97 , false
17 , 93 , 98 , false
18 , 54 , 59 , false
18 , 55 , 60 , false
18 , 56 , 61 , false
18 , 57 , 62 , false
18 , 58 , 63 , false
18 , 59 , 64 , false
18 , 60 , 65 , false
18 , 61 , 66 , false
18 , 62 , 67 , false
18 , 63 , 68 , false
18 , 64 , 69 , false
18 , 65 , 70 , false
18 , 66 , 71 , false
18 , 67 , 72 , false
18 , 75 , 80 , false
18 , 76 , 81 , false
18 , 77 , 82 , false
18 , 78 , 83 , false
18 , 79 , 84 , false
18 , 80 , 85 , false
18 , 81 , 86 , false
18 , 82 , 87 , false
18 , 101 , 106 , false
18 , 102 , 107 , false
19 , 44 , 49 , false
19 , 45 , 50 , false
19 , 46 , 51 , false
19 , 62 , 67 , false
20 , 35 , 40 , false
20 , 36 , 41 , false
20 , 39 , 44 , false
20 , 40 , 45 , false
20 , 41 , 46 , false
20 , 48 , 53 , false
20 , 49 , 54 , false
20 , 50 , 55 , false
20 , 51 , 56 , false
20 , 52 , 57 , false
20 , 53 , 58 , false
22 , 36 , 41 , false
22 , 37 , 42 , false
22 , 38 , 43 , false
22 , 39 , 44 , false
